person,personLabel,work,workLabel
http://www.wikidata.org/entity/Q5372756,Emma Chambers,http://www.wikidata.org/entity/Q1585857,Hollyoaks
http://www.wikidata.org/entity/Q5375137,Ena Sharples,http://www.wikidata.org/entity/Q945030,Coronation Street
http://www.wikidata.org/entity/Q5379578,Enrico Pucci,http://www.wikidata.org/entity/Q696918,JoJo's Bizarre Adventure
http://www.wikidata.org/entity/Q5379578,Enrico Pucci,http://www.wikidata.org/entity/Q3083883,Stone Ocean
http://www.wikidata.org/entity/Q5387307,Q5387307,http://www.wikidata.org/entity/Q208072,That '70s Show
http://www.wikidata.org/entity/Q5389152,Erin Hannon,http://www.wikidata.org/entity/Q23831,The Office
http://www.wikidata.org/entity/Q5399111,Q5399111,http://www.wikidata.org/entity/Q886,The Simpsons
http://www.wikidata.org/entity/Q5404823,Peter Barlow,http://www.wikidata.org/entity/Q945030,Coronation Street
http://www.wikidata.org/entity/Q5405822,Eucharis,http://www.wikidata.org/entity/Q421615,Les Aventures de Télémaque
http://www.wikidata.org/entity/Q5408919,Oro,http://www.wikidata.org/entity/Q288035,Street Fighter
http://www.wikidata.org/entity/Q5413569,Q5413569,http://www.wikidata.org/entity/Q195721,Slayers
http://www.wikidata.org/entity/Q5415803,Evangeline Williamson,http://www.wikidata.org/entity/Q624611,One Life to Live
http://www.wikidata.org/entity/Q5416423,Evelyn Ryan,http://www.wikidata.org/entity/Q461357,Dawson's Creek
http://www.wikidata.org/entity/Q3611489,Nicole Franklin,http://www.wikidata.org/entity/Q1324189,Home and Away
http://www.wikidata.org/entity/Q3612482,Allen Walker,http://www.wikidata.org/entity/Q170019,D.Gray-man
http://www.wikidata.org/entity/Q3612866,Q3612866,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q3613447,Q3613447,http://www.wikidata.org/entity/Q2744,The X-Files
http://www.wikidata.org/entity/Q3614737,Amy Farrah Fowler,http://www.wikidata.org/entity/Q8539,The Big Bang Theory
http://www.wikidata.org/entity/Q3615380,Andie McPhee,http://www.wikidata.org/entity/Q461357,Dawson's Creek
http://www.wikidata.org/entity/Q3615448,Andre Toulon,http://www.wikidata.org/entity/Q181228,Puppet Master
http://www.wikidata.org/entity/Q3615925,Q3615925,http://www.wikidata.org/entity/Q17175515,Camera Café
http://www.wikidata.org/entity/Q3615928,Andrea Pergolesi,http://www.wikidata.org/entity/Q1971387,Un Posto al Sole
http://www.wikidata.org/entity/Q3616056,Q3616056,http://www.wikidata.org/entity/Q1971066,CentoVetrine
http://www.wikidata.org/entity/Q3616244,Q3616244,http://www.wikidata.org/entity/Q652724,Everwood
http://www.wikidata.org/entity/Q3616466,Q3616466,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q3616524,Andy,http://www.wikidata.org/entity/Q757318,According to Jim
http://www.wikidata.org/entity/Q3616525,Q3616525,http://www.wikidata.org/entity/Q2316015,Toy Story
http://www.wikidata.org/entity/Q3616556,Q3616556,http://www.wikidata.org/entity/Q1145764,Guiding Light
http://www.wikidata.org/entity/Q3616777,Q3616777,http://www.wikidata.org/entity/Q1971387,Un Posto al Sole
http://www.wikidata.org/entity/Q3616849,Q3616849,http://www.wikidata.org/entity/Q457638,The Pretender
http://www.wikidata.org/entity/Q3617588,Q3617588,http://www.wikidata.org/entity/Q1971066,CentoVetrine
http://www.wikidata.org/entity/Q3617658,Q3617658,http://www.wikidata.org/entity/Q1971066,CentoVetrine
http://www.wikidata.org/entity/Q3617670,Q3617670,http://www.wikidata.org/entity/Q1971387,Un Posto al Sole
http://www.wikidata.org/entity/Q3617697,Anna Del Amico,http://www.wikidata.org/entity/Q207375,ER
http://www.wikidata.org/entity/Q3617792,Anna Murazzi,http://www.wikidata.org/entity/Q17175515,Camera Café
http://www.wikidata.org/entity/Q3618089,Annie Dutton,http://www.wikidata.org/entity/Q1145764,Guiding Light
http://www.wikidata.org/entity/Q3760416,George,http://www.wikidata.org/entity/Q49019,Blackadder
http://www.wikidata.org/entity/Q3760544,George Jefferson,http://www.wikidata.org/entity/Q1048856,All in the Family
http://www.wikidata.org/entity/Q3761331,Q3761331,http://www.wikidata.org/entity/Q2293,Chuck
http://www.wikidata.org/entity/Q3761876,Jinx Johnson,http://www.wikidata.org/entity/Q30931,Die Another Day
http://www.wikidata.org/entity/Q3761876,Jinx Johnson,http://www.wikidata.org/entity/Q161192,007 Legends
http://www.wikidata.org/entity/Q3762202,Q3762202,http://www.wikidata.org/entity/Q1971387,Un Posto al Sole
http://www.wikidata.org/entity/Q3763277,Q3763277,http://www.wikidata.org/entity/Q1971387,Un Posto al Sole
http://www.wikidata.org/entity/Q3766215,Q3766215,http://www.wikidata.org/entity/Q17175515,Camera Café
http://www.wikidata.org/entity/Q3766242,Q3766242,http://www.wikidata.org/entity/Q1971387,Un Posto al Sole
http://www.wikidata.org/entity/Q3769294,Q3769294,http://www.wikidata.org/entity/Q1971387,Un Posto al Sole
http://www.wikidata.org/entity/Q3769368,Q3769368,http://www.wikidata.org/entity/Q1971066,CentoVetrine
http://www.wikidata.org/entity/Q3771747,Hooded Justice,http://www.wikidata.org/entity/Q128444,Watchmen
http://www.wikidata.org/entity/Q3771822,Q3771822,http://www.wikidata.org/entity/Q1971387,Un Posto al Sole
http://www.wikidata.org/entity/Q3772415,Gloria,http://www.wikidata.org/entity/Q17175515,Camera Café
http://www.wikidata.org/entity/Q3772437,Q3772437,http://www.wikidata.org/entity/Q1971066,CentoVetrine
http://www.wikidata.org/entity/Q3772786,Goemon Ishikawa XIII,http://www.wikidata.org/entity/Q876182,Lupin III
http://www.wikidata.org/entity/Q3772823,Wang Xifeng,http://www.wikidata.org/entity/Q8265,Dream of the Red Chamber
http://www.wikidata.org/entity/Q3772885,Gold,http://www.wikidata.org/entity/Q864,Pokémon
http://www.wikidata.org/entity/Q3773572,Gormogon,http://www.wikidata.org/entity/Q207803,Bones
http://www.wikidata.org/entity/Q3774065,Grace Hamilton,http://www.wikidata.org/entity/Q3225260,Godfather trilogy
http://www.wikidata.org/entity/Q3776465,Q3776465,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q3776659,Q3776659,http://www.wikidata.org/entity/Q1971387,Un Posto al Sole
http://www.wikidata.org/entity/Q3779260,Guido Del Bue,http://www.wikidata.org/entity/Q1971387,Un Posto al Sole
http://www.wikidata.org/entity/Q3779294,Guido Geller,http://www.wikidata.org/entity/Q17175515,Camera Café
http://www.wikidata.org/entity/Q3779598,Raoul Duke,http://www.wikidata.org/entity/Q772435,Fear and Loathing in Las Vegas
http://www.wikidata.org/entity/Q3779873,Q3779873,http://www.wikidata.org/entity/Q1145764,Guiding Light
http://www.wikidata.org/entity/Q3780002,Q3780002,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q3780298,Götz Zastrow,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q3782944,Hana Asakura,http://www.wikidata.org/entity/Q219610,Shaman King
http://www.wikidata.org/entity/Q3783386,Harley Cooper,http://www.wikidata.org/entity/Q1145764,Guiding Light
http://www.wikidata.org/entity/Q3784510,Q3784510,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q3784528,Helga Brandt,http://www.wikidata.org/entity/Q107761,You Only Live Twice
http://www.wikidata.org/entity/Q3784802,Q3784802,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q3784876,Henrietta,http://www.wikidata.org/entity/Q907885,Gunslinger Girl
http://www.wikidata.org/entity/Q3784898,Cooper Bradshaw,http://www.wikidata.org/entity/Q1145764,Guiding Light
http://www.wikidata.org/entity/Q3784954,Dr. Jekyll and Mr. Hyde,http://www.wikidata.org/entity/Q217352,Strange Case of Dr Jekyll and Mr Hyde
http://www.wikidata.org/entity/Q3785613,Hilda Suarez,http://www.wikidata.org/entity/Q276528,Ugly Betty
http://www.wikidata.org/entity/Q3785617,Q3785617,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q3785631,Q3785631,http://www.wikidata.org/entity/Q1145764,Guiding Light
http://www.wikidata.org/entity/Q3785909,Hit-Girl,http://www.wikidata.org/entity/Q2515,Kick-Ass
http://www.wikidata.org/entity/Q3786308,Q3786308,http://www.wikidata.org/entity/Q1145764,Guiding Light
http://www.wikidata.org/entity/Q3786713,Q3786713,http://www.wikidata.org/entity/Q1145764,Guiding Light
http://www.wikidata.org/entity/Q3786714,Hope Logan,http://www.wikidata.org/entity/Q82729,The Bold and the Beautiful
http://www.wikidata.org/entity/Q3786717,Hope Shanowski,http://www.wikidata.org/entity/Q1053983,Hope & Faith
http://www.wikidata.org/entity/Q3787220,Howard Cunningham,http://www.wikidata.org/entity/Q518589,Happy Days
http://www.wikidata.org/entity/Q3787220,Howard Cunningham,http://www.wikidata.org/entity/Q3807921,Joanie Loves Chachi
http://www.wikidata.org/entity/Q3796315,Q3796315,http://www.wikidata.org/entity/Q17175515,Camera Café
http://www.wikidata.org/entity/Q3797917,Q3797917,http://www.wikidata.org/entity/Q1145764,Guiding Light
http://www.wikidata.org/entity/Q3798780,Inigo Montoya,http://www.wikidata.org/entity/Q506418,The Princess Bride
http://www.wikidata.org/entity/Q3798780,Inigo Montoya,http://www.wikidata.org/entity/Q1935913,The Princess Bride
http://www.wikidata.org/entity/Q3798988,Q3798988,http://www.wikidata.org/entity/Q28491,The Betrothed
http://www.wikidata.org/entity/Q3802164,Q3802164,http://www.wikidata.org/entity/Q1428153,Fletch
http://www.wikidata.org/entity/Q3802164,Q3802164,http://www.wikidata.org/entity/Q1754850,Fletch Lives
http://www.wikidata.org/entity/Q3802389,Q3802389,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q3804658,Ivan Bettini,http://www.wikidata.org/entity/Q1971066,CentoVetrine
http://www.wikidata.org/entity/Q3805567,Jack Dawson,http://www.wikidata.org/entity/Q44578,Titanic
http://www.wikidata.org/entity/Q3805628,Q3805628,http://www.wikidata.org/entity/Q189068,Monk
http://www.wikidata.org/entity/Q3805740,Q3805740,http://www.wikidata.org/entity/Q193462,Gilmore Girls
http://www.wikidata.org/entity/Q3805786,Q3805786,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q3806180,Jaime Lannister,http://www.wikidata.org/entity/Q23572,Game of Thrones
http://www.wikidata.org/entity/Q3806287,Q3806287,http://www.wikidata.org/entity/Q283393,Private Practice
http://www.wikidata.org/entity/Q5734847,Q5734847,http://www.wikidata.org/entity/Q864,Pokémon
http://www.wikidata.org/entity/Q5736202,Q5736202,http://www.wikidata.org/entity/Q1780267,Mother video game series
http://www.wikidata.org/entity/Q5749617,Carlos Alcántara Fernández,http://www.wikidata.org/entity/Q1146803,Cuéntame cómo pasó
http://www.wikidata.org/entity/Q5761447,Hilda Ogden,http://www.wikidata.org/entity/Q945030,Coronation Street
http://www.wikidata.org/entity/Q5768569,Kanay,http://www.wikidata.org/entity/Q1969608,Grachi
http://www.wikidata.org/entity/Q5772185,Q5772185,http://www.wikidata.org/entity/Q1780267,Mother video game series
http://www.wikidata.org/entity/Q5788302,Q5788302,http://www.wikidata.org/entity/Q1145690,Saw
http://www.wikidata.org/entity/Q5795257,Cyborg Ninja,http://www.wikidata.org/entity/Q216655,Metal Gear
http://www.wikidata.org/entity/Q5804598,Q5804598,http://www.wikidata.org/entity/Q1145690,Saw
http://www.wikidata.org/entity/Q5804933,Q5804933,http://www.wikidata.org/entity/Q19786,Old Testament
http://www.wikidata.org/entity/Q5804933,Q5804933,http://www.wikidata.org/entity/Q34274,gospel
http://www.wikidata.org/entity/Q5812206,Q5812206,http://www.wikidata.org/entity/Q1780267,Mother video game series
http://www.wikidata.org/entity/Q5813952,Q5813952,http://www.wikidata.org/entity/Q4846058,Aquí no hay quien viva
http://www.wikidata.org/entity/Q5815284,Q5815284,http://www.wikidata.org/entity/Q1780267,Mother video game series
http://www.wikidata.org/entity/Q930198,Achaemenides,http://www.wikidata.org/entity/Q60220,Aeneid
http://www.wikidata.org/entity/Q999531,Stratius,http://www.wikidata.org/entity/Q35160,Odyssey
http://www.wikidata.org/entity/Q2647181,Asius,http://www.wikidata.org/entity/Q8275,Iliad
http://www.wikidata.org/entity/Q3331425,Mynes,http://www.wikidata.org/entity/Q8275,Iliad
http://www.wikidata.org/entity/Q3806748,James Trivette,http://www.wikidata.org/entity/Q426432,"Walker, Texas Ranger"
http://www.wikidata.org/entity/Q3807028,Q3807028,http://www.wikidata.org/entity/Q583612,The Rocky Horror Show
http://www.wikidata.org/entity/Q3807337,Q3807337,http://www.wikidata.org/entity/Q457638,The Pretender
http://www.wikidata.org/entity/Q3807436,Q3807436,http://www.wikidata.org/entity/Q193462,Gilmore Girls
http://www.wikidata.org/entity/Q3807804,Q3807804,http://www.wikidata.org/entity/Q866120,Mr. Smith Goes to Washington
http://www.wikidata.org/entity/Q3807819,Jeffrey O'Neill,http://www.wikidata.org/entity/Q1145764,Guiding Light
http://www.wikidata.org/entity/Q3807865,Q3807865,http://www.wikidata.org/entity/Q1145764,Guiding Light
http://www.wikidata.org/entity/Q3807867,Q3807867,http://www.wikidata.org/entity/Q28537,The Vampire Diaries
http://www.wikidata.org/entity/Q3808118,Jesse Custer,http://www.wikidata.org/entity/Q653255,Preacher
http://www.wikidata.org/entity/Q3808118,Jesse Custer,http://www.wikidata.org/entity/Q19626781,Preacher
http://www.wikidata.org/entity/Q3808130,Q3808130,http://www.wikidata.org/entity/Q17175515,Camera Café
http://www.wikidata.org/entity/Q3808286,Jill Masterson,http://www.wikidata.org/entity/Q106440,Goldfinger
http://www.wikidata.org/entity/Q3808286,Jill Masterson,http://www.wikidata.org/entity/Q1777426,Goldfinger
http://www.wikidata.org/entity/Q3808287,Jill Munroe,http://www.wikidata.org/entity/Q617274,Charlie's Angels
http://www.wikidata.org/entity/Q3808288,Jill Roberts,http://www.wikidata.org/entity/Q2293,Chuck
http://www.wikidata.org/entity/Q3808298,"James ""Jim"" Orenthal",http://www.wikidata.org/entity/Q757318,According to Jim
http://www.wikidata.org/entity/Q3808548,Joan Holloway,http://www.wikidata.org/entity/Q223977,Mad Men
http://www.wikidata.org/entity/Q3808560,Joanie Cunningham,http://www.wikidata.org/entity/Q518589,Happy Days
http://www.wikidata.org/entity/Q3808560,Joanie Cunningham,http://www.wikidata.org/entity/Q3807921,Joanie Loves Chachi
http://www.wikidata.org/entity/Q3808864,Johann Gruber,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q3809100,John Bosley,http://www.wikidata.org/entity/Q617274,Charlie's Angels
http://www.wikidata.org/entity/Q1367860,Talthybius,http://www.wikidata.org/entity/Q8275,Iliad
http://www.wikidata.org/entity/Q3901485,Q3901485,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q3901551,Phillip Spaulding,http://www.wikidata.org/entity/Q1145764,Guiding Light
http://www.wikidata.org/entity/Q3901580,Phoebe Forrester,http://www.wikidata.org/entity/Q82729,The Bold and the Beautiful
http://www.wikidata.org/entity/Q3901680,Foss,http://www.wikidata.org/entity/Q18558978,Berserk
http://www.wikidata.org/entity/Q3901680,Foss,http://www.wikidata.org/entity/Q18559016,Berserk
http://www.wikidata.org/entity/Q3904022,Q3904022,http://www.wikidata.org/entity/Q1971387,Un Posto al Sole
http://www.wikidata.org/entity/Q3905307,Q3905307,http://www.wikidata.org/entity/Q907885,Gunslinger Girl
http://www.wikidata.org/entity/Q3905307,Q3905307,http://www.wikidata.org/entity/Q16521550,Gunslinger Girl
http://www.wikidata.org/entity/Q3905524,Q3905524,http://www.wikidata.org/entity/Q17175515,Camera Café
http://www.wikidata.org/entity/Q3906984,"Arnold ""Poet"" Jackson",http://www.wikidata.org/entity/Q739780,Oz
http://www.wikidata.org/entity/Q3907621,Polly Sherman,http://www.wikidata.org/entity/Q212731,Fawlty Towers
http://www.wikidata.org/entity/Q3921991,Prince,http://www.wikidata.org/entity/Q2944224,Q2944224
http://www.wikidata.org/entity/Q3922466,Q3922466,http://www.wikidata.org/entity/Q602985,Police Academy
http://www.wikidata.org/entity/Q3922587,Professor Birch,http://www.wikidata.org/entity/Q864,Pokémon
http://www.wikidata.org/entity/Q3924999,Psmith,http://www.wikidata.org/entity/Q6510574,Leave It to Psmith
http://www.wikidata.org/entity/Q3929089,Q3929089,http://www.wikidata.org/entity/Q1971387,Un Posto al Sole
http://www.wikidata.org/entity/Q3929422,Raging Raven,http://www.wikidata.org/entity/Q216655,Metal Gear
http://www.wikidata.org/entity/Q3929793,Ralph Malph,http://www.wikidata.org/entity/Q518589,Happy Days
http://www.wikidata.org/entity/Q3930174,Silva,http://www.wikidata.org/entity/Q4941,Skyfall
http://www.wikidata.org/entity/Q3931684,Regan MacNeil,http://www.wikidata.org/entity/Q274167,The Exorcist
http://www.wikidata.org/entity/Q3931819,Regina,http://www.wikidata.org/entity/Q1226632,Dino Crisis
http://www.wikidata.org/entity/Q3932211,Q3932211,http://www.wikidata.org/entity/Q714064,City Hunter
http://www.wikidata.org/entity/Q3932756,Q3932756,http://www.wikidata.org/entity/Q1971387,Un Posto al Sole
http://www.wikidata.org/entity/Q3933897,Reva Shayne,http://www.wikidata.org/entity/Q1145764,Guiding Light
http://www.wikidata.org/entity/Q3934385,Q3934385,http://www.wikidata.org/entity/Q1971066,CentoVetrine
http://www.wikidata.org/entity/Q3934789,Richie Cunningham,http://www.wikidata.org/entity/Q518589,Happy Days
http://www.wikidata.org/entity/Q3934994,Q3934994,http://www.wikidata.org/entity/Q1145764,Guiding Light
http://www.wikidata.org/entity/Q3936121,Q3936121,http://www.wikidata.org/entity/Q482494,Steins;Gate
http://www.wikidata.org/entity/Q3937226,Q3937226,http://www.wikidata.org/entity/Q1971387,Un Posto al Sole
http://www.wikidata.org/entity/Q3937249,Q3937249,http://www.wikidata.org/entity/Q1971066,CentoVetrine
http://www.wikidata.org/entity/Q3938413,Q3938413,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q3938797,Q3938797,http://www.wikidata.org/entity/Q1971387,Un Posto al Sole
http://www.wikidata.org/entity/Q3940109,Roger Thorpe,http://www.wikidata.org/entity/Q1145764,Guiding Light
http://www.wikidata.org/entity/Q3941238,Q3941238,http://www.wikidata.org/entity/Q1971066,CentoVetrine
http://www.wikidata.org/entity/Q3941305,Q3941305,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q3941513,Q3941513,http://www.wikidata.org/entity/Q25128,Storm of Love
